variant,gap_tail,minimum_reclaim_fraction,auction_state,horizon,cost_bps_per_side,full_net_simple_return,standard_max_drawdown,max_recovery_days,recovery_unresolved,selected_events_recent,symbol_count_recent,signal_days_recent,post_signal_invalid_days,median_events_per_active_day,top_5_day_profit_share,top_10_day_profit_share,top_symbol_profit_share,average_month_18m,negative_months_18m,zero_months_18m,average_month_15m,negative_months_15m,zero_months_15m,average_month_12m,negative_months_12m,zero_months_12m
tail05_reclaim50_anomaly_ge1_1200_c5,0.05,0.5,anomaly_ge1,1200,5,0.16230917424707378,0.1380702522893031,,True,80,57,68,3,1.0,1.5243782057333375,2.401386862521166,0.4599437564965501,0.009017176347059655,8,0,0.011081237024452168,6,0,0.011483062121310695,5,0
tail05_reclaim50_anomaly_ge1_1200_c10,0.05,0.5,anomaly_ge1,1200,10,0.09730917424707378,0.15674370341654745,,True,80,57,68,3,1.0,2.491240622362016,3.9026856577708737,0.7466211883843727,0.005406065235948542,8,0,0.0074145703577855,6,0,0.0073163954546440245,5,0
tail05_reclaim50_anomaly_ge1_1200_c20,0.05,0.5,anomaly_ge1,1200,20,-0.03269082575292621,0.20746971392892685,,True,80,57,68,3,1.0,,,,-0.0018161569862736762,9,0,8.123702445216967e-05,7,0,-0.0010169378786893046,6,0
tail05_reclaim50_anomaly_ge1_final_c5,0.05,0.5,anomaly_ge1,final,5,0.269607040494585,0.11266556614520273,,True,83,58,68,0,1.0,1.0487989943051659,1.5566283270774057,0.2465438199327269,0.014978168916365834,6,0,0.016825275757925355,4,0,0.013613292436350198,4,0
tail05_reclaim50_anomaly_ge1_final_c10,0.05,0.5,anomaly_ge1,final,10,0.20160704049458494,0.13049715866336606,,True,83,58,68,0,1.0,1.3777474846458722,2.032061754432529,0.317300177054137,0.011200391138588053,7,0,0.012958609091258688,5,0,0.009279959103016863,5,0
tail05_reclaim50_anomaly_ge1_final_c20,0.05,0.5,anomaly_ge1,final,20,0.06560704049458492,0.17724748110451125,,True,83,58,68,0,1.0,4.081324060798225,5.939575287587306,0.8988356920193594,0.003644835583032498,8,0,0.005225275757925357,6,0,0.0006132924363501981,6,0
tail05_reclaim50_anomaly_ge1_5_1200_c5,0.05,0.5,anomaly_ge1_5,1200,5,0.1188546838848886,0.15198328408249903,,True,50,41,49,2,1.0,1.9961948569600345,3.0377085559113652,0.8603053305073293,0.006603037993604922,8,1,0.0066246937782832435,6,1,0.007377602180096668,5,1
tail05_reclaim50_anomaly_ge1_5_1200_c10,0.05,0.5,anomaly_ge1_5,1200,10,0.07185468388488857,0.16743296332101731,,True,50,41,49,2,1.0,3.2323168948693994,4.88549766233254,1.4091122892439156,0.003991926882493809,8,1,0.004024693778283242,6,1,0.00446093551343,5,1
tail05_reclaim50_anomaly_ge1_5_1200_c20,0.05,0.5,anomaly_ge1_5,1200,20,-0.022145316115111464,0.2005128325040144,,True,50,41,49,2,1.0,,,,-0.0012302953397284127,8,1,-0.0011753062217167577,6,1,-0.001372397819903331,5,1
tail05_reclaim50_anomaly_ge1_5_final_c5,0.05,0.5,anomaly_ge1_5,final,5,0.38607153552478307,0.10212374850989016,,True,52,42,49,0,1.0,0.7633471139318898,1.1347005470162743,0.28704260861190695,0.021448418640265726,6,1,0.0218395052288852,4,1,0.01789012201256886,4,1
tail05_reclaim50_anomaly_ge1_5_final_c10,0.05,0.5,anomaly_ge1_5,final,10,0.3370715355247831,0.11388704122646606,,True,52,42,49,0,1.0,0.859481035570254,1.2699843725484503,0.32580318743575376,0.018726196418043503,6,1,0.019106171895551863,4,1,0.014806788679235523,4,1
tail05_reclaim50_anomaly_ge1_5_final_c20,0.05,0.5,anomaly_ge1_5,final,20,0.23907153552478305,0.1389362846609854,,True,52,42,49,0,1.0,1.1699702844176563,1.7069183148534286,0.450990455351224,0.013281751973599062,6,1,0.013639505228885195,4,1,0.008640122012568857,4,1
tail05_reclaim50_anomaly_ge2_1200_c5,0.05,0.5,anomaly_ge2,1200,5,-0.03938517760958163,0.14177863149467654,,True,23,19,21,0,1.0,,,,-0.002188065422754535,7,7,-0.00044045445793042677,5,6,-0.0015312426852123126,5,4
tail05_reclaim50_anomaly_ge2_1200_c10,0.05,0.5,anomaly_ge2,1200,10,-0.06038517760958165,0.15382307376074636,,True,23,19,21,0,1.0,,,,-0.0033547320894212027,7,7,-0.0016404544579304277,5,6,-0.0029479093518789807,5,4
tail05_reclaim50_anomaly_ge2_1200_c20,0.05,0.5,anomaly_ge2,1200,20,-0.10238517760958164,0.17845001668055796,,True,23,19,21,0,1.0,,,,-0.0056880654227545345,8,7,-0.004040454457930428,6,6,-0.005781242685212313,6,4
tail05_reclaim50_anomaly_ge2_final_c5,0.05,0.5,anomaly_ge2,final,5,0.09376647129765578,0.0686222170483653,,True,23,19,21,0,1.0,1.6566892387806107,2.1677149106149813,0.7834354704611568,0.0052092484054253214,6,7,0.005839502581318102,5,6,0.005985208585956051,5,4
tail05_reclaim50_anomaly_ge2_final_c10,0.05,0.5,anomaly_ge2,final,10,0.07276647129765577,0.07912375409991215,,True,23,19,21,0,1.0,2.0660875988100953,2.6558794799481515,0.9683028226879463,0.004042581738758653,6,7,0.004639502581318102,5,6,0.004568541919289383,5,4
tail05_reclaim50_anomaly_ge2_final_c20,0.05,0.5,anomaly_ge2,final,20,0.03076647129765578,0.10187338011341744,,True,23,19,21,0,1.0,4.561520968703048,5.631421825124332,2.095137233351586,0.0017092484054253214,6,7,0.002239502581318101,5,6,0.0017352085859560498,5,4
tail10_reclaim00_all_1200_c5,0.1,0.0,all,1200,5,-0.05422354218040165,0.42116502483803536,,True,1323,112,349,39,4.0,,,,-0.0030124190100223156,7,0,0.005806614218034826,5,0,0.022831761407290468,3,0
tail10_reclaim00_all_1200_c10,0.1,0.0,all,1200,10,-0.36422354218040187,0.49185714879405096,,True,1323,112,349,39,4.0,,,,-0.02023464123224454,12,0,-0.011726719115298512,9,0,0.0050817614072904615,7,0
tail10_reclaim00_all_1200_c20,0.1,0.0,all,1200,20,-0.9842235421804018,1.00623266142363,,True,1323,112,349,39,4.0,,,,-0.05467908567668898,15,0,-0.04679338578196517,12,0,-0.03041823859270953,9,0
tail10_reclaim00_all_final_c5,0.1,0.0,all,final,5,0.11846097115820059,0.4325000409622105,60.0,False,1529,112,349,0,4.0,2.485165740496838,4.190766941427027,0.46556451699713003,0.006581165064344473,10,0,0.019951306687215523,8,0,0.020169006598943193,6,0
tail10_reclaim00_all_final_c10,0.1,0.0,all,final,10,-0.23053902884179964,0.5150221007150851,,True,1529,112,349,0,4.0,,,,-0.012807723824544422,12,0,0.00028464002054885,10,0,0.00041900659894318913,8,0
tail10_reclaim00_all_final_c20,0.1,0.0,all,final,20,-0.9285390288417998,0.9779264338317049,,True,1529,112,349,0,4.0,,,,-0.0515855016023222,14,0,-0.03904869331278448,11,0,-0.03908099340105681,9,0
tail10_reclaim00_participation_q50_1200_c5,0.1,0.0,participation_q50,1200,5,0.1257025570286085,0.29546443858130284,186.0,False,883,108,326,29,3.0,1.9471815600902191,3.4778551740923938,0.61795815808967,0.006983475390478253,6,0,0.015086176427235443,5,0,0.027534739259117893,3,0
tail10_reclaim00_participation_q50_1200_c10,0.1,0.0,participation_q50,1200,10,-0.17129744297139166,0.3792367319419844,,True,883,108,326,29,3.0,,,,-0.009516524609521753,10,0,-0.001580490239431232,8,0,0.01070140592578455,6,0
tail10_reclaim00_participation_q50_1200_c20,0.1,0.0,participation_q50,1200,20,-0.7652974429713917,0.7936147982554449,,True,883,108,326,29,3.0,,,,-0.042516524609521746,13,0,-0.034913823572764555,10,0,-0.02296526074088211,7,0
tail10_reclaim00_participation_q50_final_c5,0.1,0.0,participation_q50,final,5,0.31654403110345963,0.3275788303239807,60.0,False,984,109,326,0,3.0,0.8740797165145263,1.5529878165233288,0.21994005655476473,0.017585779505747752,7,0,0.02934737509419434,5,0,0.031153141650897654,3,0
tail10_reclaim00_participation_q50_final_c10,0.1,0.0,participation_q50,final,10,-0.009455968896540545,0.40428689274308083,,True,984,109,326,0,3.0,,,,-0.0005253316053633628,8,0,0.011147375094194336,6,0,0.012736474984230988,4,0
tail10_reclaim00_participation_q50_final_c20,0.1,0.0,participation_q50,final,20,-0.6614559688965407,0.7185480355815995,,True,984,109,326,0,3.0,,,,-0.03674755382758558,13,0,-0.02525262490580566,10,0,-0.024096858349102347,8,0
tail10_reclaim00_participation_q67_1200_c5,0.1,0.0,participation_q67,1200,5,0.002647382996105424,0.3737995677735474,376.0,False,693,105,311,20,2.0,100.3472850877538,172.35704284318297,29.08560081597769,0.00014707683311696916,9,0,0.009912282022311052,6,0,0.024989844484115727,4,0
tail10_reclaim00_participation_q67_1200_c10,0.1,0.0,participation_q67,1200,10,-0.2883526170038947,0.44979907952403136,,True,693,105,311,20,2.0,,,,-0.0160195898335497,11,0,-0.00628771797768895,8,0,0.008489844484115721,6,0
tail10_reclaim00_participation_q67_1200_c20,0.1,0.0,participation_q67,1200,20,-0.8703526170038944,0.8920648194223015,,True,693,105,311,20,2.0,,,,-0.04835292316688303,13,0,-0.038687717977688954,10,0,-0.024510155515884275,7,0
tail10_reclaim00_participation_q67_final_c5,0.1,0.0,participation_q67,final,5,0.30447214566168057,0.36656824057187454,63.0,False,750,106,311,0,2.0,1.0073521024451622,1.7919840190908196,0.26178241697706345,0.016915119203426695,8,0,0.03245118096306253,6,0,0.035150032376540075,4,0
tail10_reclaim00_participation_q67_final_c10,0.1,0.0,participation_q67,final,10,-0.006527854338319566,0.44256664350331004,,True,750,106,311,0,2.0,,,,-0.00036265857435108435,11,0,0.015184514296395855,8,0,0.017566699043206742,6,0
tail10_reclaim00_participation_q67_final_c20,0.1,0.0,participation_q67,final,20,-0.6285278543383196,0.6965609187483643,,True,750,106,311,0,2.0,,,,-0.034918214129906644,11,0,-0.019348819036937477,8,0,-0.017599967623459924,6,0
tail10_reclaim00_participation_q80_1200_c5,0.1,0.0,participation_q80,1200,5,0.11831678951861219,0.3444320980795211,202.0,False,525,102,276,13,2.0,2.430211791815889,4.222389601297184,0.8387379531311332,0.006573154973256234,7,0,0.01659230554444244,5,0,0.029765461153977518,3,0
tail10_reclaim00_participation_q80_1200_c10,0.1,0.0,participation_q80,1200,10,-0.14468321048138794,0.40901257716091105,,True,525,102,276,13,2.0,,,,-0.008037956137854883,7,0,0.0019256388777757704,5,0,0.01493212782064418,3,0
tail10_reclaim00_participation_q80_1200_c20,0.1,0.0,participation_q80,1200,20,-0.6706832104813879,0.7050849716859496,,True,525,102,276,13,2.0,,,,-0.03726017836007709,12,0,-0.027407694455557553,9,0,-0.014734538846022478,6,0
tail10_reclaim00_participation_q80_final_c5,0.1,0.0,participation_q80,final,5,0.2691537024049667,0.36351216816168425,60.0,False,555,103,276,0,2.0,1.224298252254012,2.181353993632978,0.3308929368215812,0.014952983466942606,7,0,0.026618023049848855,5,0,0.03110681407210283,3,0
tail10_reclaim00_participation_q80_final_c10,0.1,0.0,participation_q80,final,10,-0.006846297595033371,0.4310304406999425,,True,555,103,276,0,2.0,,,,-0.0003803498663907339,8,0,0.011284689716515512,6,0,0.015606814072102827,4,0
tail10_reclaim00_participation_q80_final_c20,0.1,0.0,participation_q80,final,20,-0.5588462975950335,0.6738681861564504,,True,555,103,276,0,2.0,,,,-0.0310470165330574,10,0,-0.019381976950151158,8,0,-0.015393185927897178,6,0
tail10_reclaim00_anomaly_ge1_1200_c5,0.1,0.0,anomaly_ge1,1200,5,0.18642817588650784,0.3347154122668242,199.0,False,940,108,324,25,3.0,1.3497281739856437,2.421984206144678,0.3697504143368551,0.010357120882583774,6,0,0.017967329153276857,5,0,0.03652390723331803,3,0
tail10_reclaim00_anomaly_ge1_1200_c10,0.1,0.0,anomaly_ge1,1200,10,-0.11257182411349231,0.4077579192666747,,True,940,108,324,25,3.0,,,,-0.006253990228527346,9,0,0.0011673291532768464,7,0,0.019440573899984687,5,0
tail10_reclaim00_anomaly_ge1_1200_c20,0.1,0.0,anomaly_ge1,1200,20,-0.7105718241134923,0.7427221107665413,,True,940,108,324,25,3.0,,,,-0.039476212450749566,13,0,-0.032432670846723154,10,0,-0.014726092766681973,7,0
tail10_reclaim00_anomaly_ge1_final_c5,0.1,0.0,anomaly_ge1,final,5,0.36844823506045155,0.31738595668523123,42.0,False,1026,108,324,0,3.0,0.9164461561893525,1.5452761851995098,0.21157549252949626,0.020469346392247303,7,0,0.031017126655736815,5,0,0.032016170150132944,4,0
tail10_reclaim00_anomaly_ge1_final_c10,0.1,0.0,anomaly_ge1,final,10,0.0444482350604512,0.393415668136861,60.0,False,1026,108,324,0,3.0,7.4842784718778645,12.584398061182066,1.595967759831044,0.0024693463922472974,10,0,0.01281712665573682,8,0,0.013599503483466271,6,0
tail10_reclaim00_anomaly_ge1_final_c20,0.1,0.0,anomaly_ge1,final,20,-0.6035517649395488,0.6637053369934378,,True,1026,108,324,0,3.0,,,,-0.0335306536077527,13,0,-0.023582873344263188,10,0,-0.02323382984986706,8,0
tail10_reclaim00_anomaly_ge1_5_1200_c5,0.1,0.0,anomaly_ge1_5,1200,5,0.16523859414456266,0.35021743790553433,213.0,False,543,106,264,17,2.0,1.8299914118014209,3.1261564972326905,0.49130108140673096,0.009179921896920152,7,0,0.022450815682768167,6,0,0.03644817498894932,4,0
tail10_reclaim00_anomaly_ge1_5_1200_c10,0.1,0.0,anomaly_ge1_5,1200,10,-0.08176140585543745,0.4058400965601161,,True,543,106,264,17,2.0,,,,-0.004542300325302079,8,0,0.008584149016101491,6,0,0.022031508322282647,4,0
tail10_reclaim00_anomaly_ge1_5_1200_c20,0.1,0.0,anomaly_ge1_5,1200,20,-0.5757614058554376,0.6999889777423542,,True,543,106,264,17,2.0,,,,-0.031986744769746514,11,0,-0.019149184317231838,8,0,-0.006801825011050682,6,0
tail10_reclaim00_anomaly_ge1_5_final_c5,0.1,0.0,anomaly_ge1_5,final,5,0.2700563677511446,0.35483291426455726,78.0,False,579,106,264,0,2.0,1.3703870443069601,2.2900733365793986,0.460175610555705,0.015003131541730254,9,0,0.031725516232199054,6,0,0.031963970356392375,4,0
tail10_reclaim00_anomaly_ge1_5_final_c10,0.1,0.0,anomaly_ge1_5,final,10,0.006056367751144404,0.413499534626362,,True,579,106,264,0,2.0,60.28064387764087,100.46432319857146,19.74891422752054,0.00033646487506358027,9,0,0.016992182898865713,6,0,0.0167973036897257,4,0
tail10_reclaim00_anomaly_ge1_5_final_c20,0.1,0.0,anomaly_ge1_5,final,20,-0.5219436322488556,0.7282001461149605,,True,579,106,264,0,2.0,,,,-0.02899686845826974,11,0,-0.01247448376780095,8,0,-0.01353602964360763,6,0
tail10_reclaim00_anomaly_ge2_1200_c5,0.1,0.0,anomaly_ge2,1200,5,0.013442886068385632,0.2685275589378217,239.0,False,317,95,191,9,1.0,22.53450235674262,38.19417912351368,6.346576991734503,0.0007468270037992033,9,0,0.010820549715562984,7,0,0.011709914219150163,5,0
tail10_reclaim00_anomaly_ge2_1200_c10,0.1,0.0,anomaly_ge2,1200,10,-0.1685571139316145,0.34218490374431343,,True,317,95,191,9,1.0,,,,-0.009364284107311917,9,0,0.0008872163822296433,7,0,0.0012099142191501523,5,0
tail10_reclaim00_anomaly_ge2_1200_c20,0.1,0.0,anomaly_ge2,1200,20,-0.5325571139316145,0.650336652089359,,True,317,95,191,9,1.0,,,,-0.029586506329534128,13,0,-0.018979450284437017,10,0,-0.019790085780849846,8,0
tail10_reclaim00_anomaly_ge2_final_c5,0.1,0.0,anomaly_ge2,final,5,0.3263113933153637,0.27528103550602706,53.0,False,333,96,191,0,1.0,1.1698550662435432,1.957861978774402,0.3988905647845125,0.01812841073974243,8,0,0.030645833551506744,6,0,0.025679328533321524,4,0
tail10_reclaim00_anomaly_ge2_final_c10,0.1,0.0,anomaly_ge2,final,10,0.13531139331536354,0.3216904107709533,88.0,False,333,96,191,0,1.0,2.784222580318313,4.647595851351319,0.9194535133137274,0.007517299628631315,8,0,0.0203125002181734,6,0,0.014929328533321512,4,0
tail10_reclaim00_anomaly_ge2_final_c20,0.1,0.0,anomaly_ge2,final,20,-0.2466886066846365,0.5177651703957781,,True,333,96,191,0,1.0,,,,-0.013704922593590903,10,0,-0.00035416644849326124,7,0,-0.006570671466678478,5,0
tail10_reclaim10_all_1200_c5,0.1,0.1,all,1200,5,-0.08895310591895078,0.3354683304332247,,True,998,110,334,34,3.0,,,,-0.004941839217719488,8,0,0.001817370304435844,6,0,0.014508055963976358,4,0
tail10_reclaim10_all_1200_c10,0.1,0.1,all,1200,10,-0.38895310591895094,0.45045303486417443,,True,998,110,334,34,3.0,,,,-0.021608505884386158,11,0,-0.014982629695564163,9,0,-0.0024086107026903125,7,0
tail10_reclaim10_all_1200_c20,0.1,0.1,all,1200,20,-0.9889531059189509,1.0119675589460146,,True,998,110,334,34,3.0,,,,-0.05494183921771948,15,0,-0.04858262969556416,12,0,-0.036241944036023634,9,0
tail10_reclaim10_all_final_c5,0.1,0.1,all,final,5,0.19542646562130728,0.3483444558889705,174.0,False,1147,110,334,0,3.0,1.59943424599764,2.7031703190478513,0.29715312343926337,0.010857025867850407,9,0,0.022049464973533574,7,0,0.01964909300162794,5,0
tail10_reclaim10_all_final_c10,0.1,0.1,all,final,10,-0.13857353437869296,0.41862623437478735,,True,1147,110,334,0,3.0,,,,-0.007698529687705156,10,0,0.003382798306866897,8,0,0.0009824263349612686,6,0
tail10_reclaim10_all_final_c20,0.1,0.1,all,final,20,-0.8065735343786928,0.8730537010822632,,True,1147,110,334,0,3.0,,,,-0.04480964079881626,13,0,-0.03395053502646642,11,0,-0.03635090699837206,9,0
tail10_reclaim10_participation_q50_1200_c5,0.1,0.1,participation_q50,1200,5,0.2025440190939401,0.1846907978764743,178.0,False,657,106,300,25,2.0,1.4557209469739518,2.366885583306823,0.3171680358472259,0.011252445505218898,7,0,0.014055049393646454,6,0,0.02232936894851714,4,0
tail10_reclaim10_participation_q50_1200_c10,0.1,0.1,participation_q50,1200,10,-0.07245598090606001,0.2522664004986177,,True,657,106,300,25,2.0,,,,-0.004025332272558882,9,0,-0.0011449506063535484,8,0,0.007162702281850471,5,0
tail10_reclaim10_participation_q50_1200_c20,0.1,0.1,participation_q50,1200,20,-0.6224559809060599,0.6433803084595231,,True,657,106,300,25,2.0,,,,-0.03458088782811443,13,0,-0.03154495060635354,11,0,-0.023170631051482853,8,0
tail10_reclaim10_participation_q50_final_c5,0.1,0.1,participation_q50,final,5,0.5878361199459534,0.19507790606721281,34.0,False,728,106,300,0,2.0,0.5472933654101304,0.9401422607078062,0.1189746498561313,0.03265756221921964,7,0,0.04038591605010223,5,0,0.03754083748220178,3,0
tail10_reclaim10_participation_q50_final_c10,0.1,0.1,participation_q50,final,10,0.28783611994595315,0.2550248907103655,66.0,False,728,106,300,0,2.0,1.1003442113322126,1.885272699039949,0.23668497701066002,0.01599089555255296,7,0,0.023852582716768902,5,0,0.021040837482201775,3,0
tail10_reclaim10_participation_q50_final_c20,0.1,0.1,participation_q50,final,20,-0.3121638800540467,0.4277012900869911,,True,728,106,300,0,2.0,,,,-0.01734243778078037,9,0,-0.009214083949897768,7,0,-0.011959162517798222,5,0
tail10_reclaim10_participation_q67_1200_c5,0.1,0.1,participation_q67,1200,5,0.1590172875950087,0.262375577533395,160.0,False,502,102,276,19,2.0,1.9686679137606387,3.1750705188029964,0.5040937962697053,0.00883429375527826,9,0,0.01616364152998803,7,0,0.028812093477441948,5,0
tail10_reclaim10_participation_q67_1200_c10,0.1,0.1,participation_q67,1200,10,-0.09798271240499141,0.32757576541143135,251.0,False,502,102,276,19,2.0,,,,-0.005443484022499518,10,0,0.0019636415299880295,8,0,0.014395426810775288,5,0
tail10_reclaim10_participation_q67_1200_c20,0.1,0.1,participation_q67,1200,20,-0.6119827124049915,0.6268165037637888,,True,502,102,276,19,2.0,,,,-0.03399903957805507,13,0,-0.026436358470011967,10,0,-0.014437906522558044,7,0
tail10_reclaim10_participation_q67_final_c5,0.1,0.1,participation_q67,final,5,0.6639427143313062,0.22939643018657566,39.0,False,549,103,276,0,2.0,0.5247824071032364,0.9163841398141285,0.12505576407070096,0.03688570635173924,6,0,0.05023406259261397,4,0,0.05170354150029748,2,0
tail10_reclaim10_participation_q67_final_c10,0.1,0.1,participation_q67,final,10,0.387942714331306,0.2958945663150779,73.0,False,549,103,276,0,2.0,0.8852478552082085,1.5425642783106654,0.20620706911439934,0.02155237301840589,6,0,0.03503406259261396,4,0,0.03628687483363081,2,0
tail10_reclaim10_participation_q67_final_c20,0.1,0.1,participation_q67,final,20,-0.164057285668694,0.43713441339176556,,True,549,103,276,0,2.0,,,,-0.009114293648260772,8,0,0.004634062592613964,6,0,0.005453541500297487,4,0
tail10_reclaim10_participation_q80_1200_c5,0.1,0.1,participation_q80,1200,5,0.20916336953305062,0.2582894841862478,117.0,False,378,98,236,13,1.0,1.535591918220996,2.5222448570687535,0.4622582187994191,0.011620187196280595,7,0,0.020069259343656554,5,0,0.029163462606517768,3,0
tail10_reclaim10_participation_q80_1200_c10,0.1,0.1,participation_q80,1200,10,-0.01383663046694951,0.31033721955742677,202.0,False,378,98,236,13,1.0,,,,-0.0007687016926082965,7,0,0.007669259343656541,5,0,0.016413462606517753,3,0
tail10_reclaim10_participation_q80_1200_c20,0.1,0.1,participation_q80,1200,20,-0.4598366304669496,0.4881347996817677,,True,378,98,236,13,1.0,,,,-0.02554647947038607,11,0,-0.017130740656343457,9,0,-0.009086537393482239,6,0
tail10_reclaim10_participation_q80_final_c5,0.1,0.1,participation_q80,final,5,0.5542246766108505,0.2788097445443434,59.0,False,404,100,236,0,1.0,0.6359854668499292,1.1170380814192877,0.1858272368004673,0.03079025981171392,6,0,0.04054367638979361,4,0,0.04049583862986594,2,0
tail10_reclaim10_participation_q80_final_c10,0.1,0.1,participation_q80,final,10,0.3182246766108503,0.3232955215989271,73.0,False,404,100,236,0,1.0,1.091929272722702,1.9140252601511853,0.3121171325001315,0.017679148700602804,6,0,0.02747700972312693,4,0,0.02707917196319927,2,0
tail10_reclaim10_participation_q80_final_c20,0.1,0.1,participation_q80,final,20,-0.15377532338914984,0.4174913393841809,,True,404,100,236,0,1.0,,,,-0.008543073521619414,7,0,0.0013436763897936058,5,0,0.00024583862986593774,3,0
tail10_reclaim10_anomaly_ge1_1200_c5,0.1,0.1,anomaly_ge1,1200,5,0.11678203080677002,0.2982727157669995,199.0,False,692,107,299,23,2.0,2.438981613809144,4.1289860869832,0.49529009151340303,0.006487890600376113,6,0,0.012707471524980819,5,0,0.02726220127353844,3,0
tail10_reclaim10_anomaly_ge1_1200_c10,0.1,0.1,anomaly_ge1,1200,10,-0.1592179691932301,0.37026130041806904,251.0,False,692,107,299,23,2.0,,,,-0.008845442732957225,6,0,-0.00262586180835251,5,0,0.011845534606871775,3,0
tail10_reclaim10_anomaly_ge1_1200_c20,0.1,0.1,anomaly_ge1,1200,20,-0.7112179691932301,0.7255913562676144,,True,692,107,299,23,2.0,,,,-0.039512109399623886,14,0,-0.033292528475019165,11,0,-0.018987798726461554,8,0
tail10_reclaim10_anomaly_ge1_final_c5,0.1,0.1,anomaly_ge1,final,5,0.42375368047225587,0.24701968386826428,39.0,False,756,107,299,0,2.0,0.7663820258131456,1.32719928567972,0.15920974120378487,0.023541871137347552,9,0,0.03185044622201792,7,0,0.02789727898142628,6,0
tail10_reclaim10_anomaly_ge1_final_c10,0.1,0.1,anomaly_ge1,final,10,0.12475368047225568,0.30854480723319616,46.0,False,756,107,299,0,2.0,2.5631083818582456,4.427970220484046,0.5047202901251664,0.0069307600262364325,10,0,0.015250446222017915,8,0,0.011230612314759606,6,0
tail10_reclaim10_anomaly_ge1_final_c20,0.1,0.1,anomaly_ge1,final,20,-0.4732463195277444,0.5453137639987075,,True,756,107,299,0,2.0,,,,-0.02629146219598578,11,0,-0.017949553777982085,9,0,-0.022102721018573718,7,0
tail10_reclaim10_anomaly_ge1_5_1200_c5,0.1,0.1,anomaly_ge1_5,1200,5,0.038077526837086456,0.2555851705611034,169.0,False,395,103,229,16,1.0,7.886518512453508,12.311497310905013,1.5700256392494876,0.002115418157615913,6,0,0.010356613349033435,5,0,0.019654104994916478,3,0
tail10_reclaim10_anomaly_ge1_5_1200_c10,0.1,0.1,anomaly_ge1_5,1200,10,-0.1749224731629137,0.3168294893963419,,True,395,103,229,16,1.0,,,,-0.009717915175717424,8,0,-0.0016433866509665712,7,0,0.007487438328249812,5,0
tail10_reclaim10_anomaly_ge1_5_1200_c20,0.1,0.1,anomaly_ge1_5,1200,20,-0.6009224731629137,0.6245384760695087,,True,395,103,229,16,1.0,,,,-0.03338458184238408,15,0,-0.025643386650966563,12,0,-0.01684589500508352,9,0
tail10_reclaim10_anomaly_ge1_5_final_c5,0.1,0.1,anomaly_ge1_5,final,5,0.4761355427799107,0.2132168695276021,47.0,False,422,104,229,0,2.0,0.6978756276287159,1.170092171246684,0.1377099347211811,0.026451974598883928,5,0,0.03801412260820556,3,0,0.02606761014046727,3,0
tail10_reclaim10_anomaly_ge1_5_final_c10,0.1,0.1,anomaly_ge1_5,final,10,0.24713554277991046,0.2530318116082255,69.0,False,422,104,229,0,2.0,1.3243072488579097,2.213855865913673,0.24508249130557364,0.013729752376661698,7,0,0.025214122608205554,5,0,0.0131509434738006,5,0
tail10_reclaim10_anomaly_ge1_5_final_c20,0.1,0.1,anomaly_ge1_5,final,20,-0.21086445722008956,0.35887430077756816,,True,422,104,229,0,2.0,,,,-0.011714692067782743,9,0,-0.0003858773917944415,7,0,-0.01268238985953273,6,0
tail10_reclaim10_anomaly_ge2_1200_c5,0.1,0.1,anomaly_ge2,1200,5,-0.052157134470339164,0.24881902242844783,251.0,False,219,90,151,8,1.0,,,,-0.002897618581685508,9,0,0.007148185705610587,7,0,0.004823623681161387,6,0
tail10_reclaim10_anomaly_ge2_1200_c10,0.1,0.1,anomaly_ge2,1200,10,-0.19515713447033925,0.28175875150918817,277.0,False,219,90,151,8,1.0,,,,-0.01084206302612996,9,0,-0.00038514762772275205,7,0,-0.0030930429855052836,6,0
tail10_reclaim10_anomaly_ge2_1200_c20,0.1,0.1,anomaly_ge2,1200,20,-0.48115713447033925,0.5273384746498953,,True,219,90,151,8,1.0,,,,-0.02673095191501884,10,0,-0.015451814294389413,7,0,-0.018926376318838613,6,0
tail10_reclaim10_anomaly_ge2_final_c5,0.1,0.1,anomaly_ge2,final,5,0.4518802216907005,0.2292595845882006,47.0,False,230,91,151,0,1.0,0.7611279788064925,1.2696595217793876,0.21339881196706595,0.02510445676059448,4,0,0.03729860567752234,2,0,0.022258287737367693,2,0
tail10_reclaim10_anomaly_ge2_final_c10,0.1,0.1,anomaly_ge2,final,10,0.30088022169070044,0.2594236793494879,68.0,False,230,91,151,0,1.0,1.1264903950599172,1.8736160954869507,0.30487448442027343,0.016715567871705587,7,0,0.02943193901085567,5,0,0.014091621070701018,4,0
tail10_reclaim10_anomaly_ge2_final_c20,0.1,0.1,anomaly_ge2,final,20,-0.0011197783092995461,0.32839662071808406,277.0,False,230,91,151,0,1.0,,,,-6.22099060721893e-05,8,0,0.013698605677522343,6,0,-0.002241712262632307,5,0
tail10_reclaim25_all_1200_c5,0.1,0.25,all,1200,5,0.028493025741686023,0.3355972750969111,217.0,False,617,107,286,25,2.0,10.55244634199572,16.359266553626043,3.0428210868048153,0.001582945874538112,9,0,0.013186550617023654,6,0,0.0261279246559751,4,0
tail10_reclaim25_all_1200_c10,0.1,0.25,all,1200,10,-0.23250697425831404,0.40476511203113563,,True,617,107,286,25,2.0,,,,-0.012917054125461892,10,0,-0.0014134493829763522,7,0,0.011377924655975103,5,0
